ID,Semantic_category
205352245,shoes
78516965,shoes
71210763,shoes
93939490,shoes
99376531,shoes
115272782,shoes
200086105,shoes
178984009,shoes
192109137,shoes
99017415,shoes
209270015,shoes
50216046,shoes
88268953,shoes
203209704,shoes
82443051,shoes
172147014,shoes
207194894,shoes
182305703,shoes
167046897,shoes
192793071,shoes
139504923,shoes
75707929,shoes
195838279,shoes
206612183,shoes
73685876,shoes
172461894,shoes
210466372,shoes
90218720,shoes
207624578,shoes
125551638,shoes
214251597,shoes
177731546,shoes
174697680,shoes
48947589,shoes
144240137,shoes
155982343,shoes
211075261,shoes
144423913,shoes
132953502,shoes
169451298,shoes
161117276,shoes
172838356,shoes
209685130,shoes
67929878,shoes
126733832,shoes
150908261,shoes
174495717,shoes
176728448,shoes
146612860,shoes
207038991,shoes
123184948,shoes
163514413,shoes
114680593,shoes
142407754,shoes
86491701,shoes
207125780,shoes
96187289,shoes
115592690,shoes
111715278,shoes
76384242,shoes
125253010,shoes
140434515,shoes
209952120,shoes
158479634,shoes
204247992,shoes
189916052,shoes
197972563,shoes
169220494,shoes
175914182,shoes
154504605,shoes
204929615,shoes
212841689,shoes
121444471,shoes
77212154,shoes
77225669,shoes
86380036,shoes
196998881,shoes
203173795,shoes
202758210,shoes
194256050,shoes
162455347,shoes
173874867,shoes
159521279,shoes
190862423,shoes
148640348,shoes
192408618,shoes
138519024,shoes
212848933,shoes
135668891,shoes
184407267,shoes
115815468,shoes
128330833,shoes
139904752,shoes
140996303,shoes
199890032,shoes
166549221,shoes
192201795,shoes
187570563,shoes
106146754,shoes
163193913,shoes
74079700,shoes
187888409,shoes
195135398,shoes
193598932,shoes
113588586,shoes
158835818,shoes
106159013,shoes
194423903,shoes
208561292,shoes
162261467,shoes
136409613,shoes
153896251,shoes
196687974,shoes
197423739,shoes
184902964,shoes
166966900,shoes
60727703,shoes
204623530,shoes
207551204,shoes
46139653,shoes
195902399,shoes
80162640,shoes
197153931,shoes
154532719,shoes
203669213,shoes
138958806,shoes
182400919,shoes
144484421,shoes
122571933,shoes
176678131,shoes
205135940,shoes
13643915,shoes
72425857,shoes
129955180,shoes
141222654,shoes
204217574,shoes
166767395,shoes
131420957,shoes
203783358,shoes
144083429,shoes
195668021,shoes
187337849,shoes
115213552,shoes
181635034,shoes
168882228,shoes
189091389,shoes
182273053,shoes
161018548,shoes
176740532,shoes
96119104,shoes
187582783,shoes
145360942,shoes
191338122,shoes
202598673,shoes
166291543,shoes
204663625,shoes
213381316,shoes
170183628,shoes
44613420,shoes
140539439,shoes
204175626,shoes
90786866,shoes
211655433,shoes
193436185,shoes
172785363,shoes
204638926,shoes
155438071,shoes
194168012,shoes
121723466,shoes
158031572,shoes
145459215,shoes
54701795,shoes
176796250,shoes
160537607,shoes
118415156,shoes
206138051,shoes
163722045,shoes
65617164,shoes
190230714,shoes
192390058,shoes
61426980,shoes
123444640,shoes
213682815,shoes
204774613,shoes
213693385,shoes
76815768,shoes
78094109,shoes
207214996,shoes
105346807,shoes
194081704,shoes
26777725,shoes
209143185,shoes
188993728,shoes
183265786,shoes
145714446,shoes
98443781,shoes
176936176,shoes
107138187,shoes
203456171,shoes
214640950,shoes
122586125,shoes
135829518,shoes
97709253,shoes
140754889,shoes
190788594,shoes
138180320,shoes
117056739,shoes
214329063,shoes
182660665,shoes
88595187,shoes
125766446,shoes
176572603,shoes
58465085,shoes
214787593,shoes
212802281,shoes
87750099,shoes
35501643,shoes
207656544,shoes
186405265,shoes
145112504,shoes
174071921,shoes
31480398,shoes
157652785,shoes
67106673,shoes
211028341,shoes
203280084,shoes
173216161,shoes
180615324,shoes
215609507,shoes
184199865,shoes
192240337,shoes
162425043,shoes
188126587,shoes
111638017,shoes
18686776,shoes
74167080,shoes
194617516,shoes
186121720,shoes
156775484,shoes
203054366,shoes
73951328,shoes
192528116,shoes
174326387,shoes
111850505,shoes
206313993,shoes
181265072,shoes
200681910,shoes
198489911,shoes
104334170,shoes
185664719,shoes
163337158,shoes
191311255,shoes
215371072,shoes
139614083,shoes
207007174,shoes
149414957,shoes
203564214,shoes
57406992,shoes
187959615,shoes
214023065,shoes
79838302,shoes
176661522,shoes
183978290,shoes
191147661,shoes
206536282,shoes
209426191,shoes
209369338,shoes
188176604,shoes
214201049,shoes
205205608,shoes
101300995,shoes
203098310,shoes
148163576,shoes
185029701,shoes
201858513,shoes
171794271,shoes
174074537,shoes
192651386,shoes
126269486,shoes
101687765,shoes
210211416,shoes
188379161,shoes
205051845,shoes
51050361,shoes
170619898,shoes
198595443,shoes
48851869,shoes
204450255,shoes
185482825,shoes
146254520,shoes
137868811,shoes
4487225,shoes
213750382,shoes
215143737,shoes
148034393,shoes
195611075,shoes
155570452,shoes
125237845,shoes
188507304,shoes
145757134,shoes
131124096,shoes
202651056,shoes
214057848,shoes
179871142,shoes
52927431,shoes
209125387,shoes
66049378,shoes
197975637,shoes
128238009,shoes
144012069,shoes
144620298,shoes
91203153,shoes
212150469,shoes
211353619,shoes
177152979,shoes
166966954,shoes
202377463,shoes
178784075,shoes
135794791,shoes
122037303,shoes
108305708,shoes
167843452,shoes
29628857,shoes
155266025,shoes
63110258,shoes
84755305,shoes
204902753,shoes
69262702,shoes
194175829,shoes
206061273,shoes
113187355,shoes
205593517,shoes
121193573,shoes
191204690,shoes
158673674,shoes
204633518,shoes
190778911,shoes
179902754,shoes
200543001,shoes
147398153,shoes
200595002,shoes
145034889,shoes
121298028,shoes
172564125,shoes
206449516,shoes
56967833,shoes
144736101,shoes
172162549,shoes
212039185,shoes
194107542,shoes
155178814,shoes
177427735,shoes
115429456,shoes
200691542,shoes
121876228,shoes
89624916,shoes
78845886,shoes
193875683,shoes
204639793,shoes
97816529,shoes
167030891,shoes
179221013,shoes
188875844,shoes
79075436,shoes
147434600,shoes
106002272,shoes
96729354,shoes
200106805,shoes
176672668,shoes
210286349,shoes
105553893,shoes
149081422,shoes
183338620,shoes
189264650,shoes
210145725,shoes
170331327,shoes
28592638,shoes
115935476,shoes
16426859,shoes
208579819,shoes
141047195,shoes
115228813,shoes
98536935,shoes
109862488,shoes
200686413,shoes
167069559,shoes
180170062,shoes
119982105,shoes
27581592,shoes
208764380,shoes
172914971,shoes
94671451,shoes
153023210,shoes
132534858,shoes
89112917,shoes
65914289,shoes
184407044,shoes
87015830,shoes
130544680,shoes
189646977,shoes
26434801,shoes
206654800,shoes
128077340,shoes
81140759,shoes
184101632,shoes
94748372,shoes
174544540,shoes
188889120,shoes
67487550,shoes
185260722,shoes
151330630,shoes
180566349,shoes
179620279,shoes
196097713,shoes
191094003,shoes
115336800,shoes
208273252,shoes
171802166,shoes
126761983,shoes
199301399,shoes
55839255,shoes
207964729,shoes
144571611,shoes
108516626,shoes
174150304,shoes
180610870,shoes
131296932,shoes
149804877,shoes
192267126,shoes
212542632,shoes
54605540,shoes
158885545,shoes
201614366,shoes
52730907,shoes
184074537,shoes
65590693,shoes
44855147,shoes
126999291,shoes
132167357,shoes
108205785,shoes
172313555,shoes
177395876,shoes
30736254,shoes
161740820,shoes
166251736,shoes
123805835,shoes
64050806,shoes
200253605,shoes
127791117,shoes
187228505,shoes
193824879,shoes
146827411,shoes
19514181,shoes
196689655,shoes
164691643,shoes
163982093,shoes
105260329,shoes
115647027,shoes
184740920,shoes
146285250,shoes
212411133,shoes
155951189,shoes
78510600,shoes
173480802,shoes
141041814,shoes
109562038,shoes
143996100,shoes
191517453,shoes
74931429,shoes
157912285,shoes
169628493,shoes
200731171,shoes
193394177,shoes
190358880,shoes
184065300,shoes
131888730,shoes
192791344,shoes
51890365,shoes
154644765,shoes
205346867,shoes
142959405,shoes
145504116,shoes
194051906,shoes
78542940,shoes
181988163,shoes
214229007,shoes
101152162,shoes
104761969,shoes
148053530,shoes
175295945,shoes
191246793,shoes
188780458,shoes
206459788,shoes
72476381,shoes
207590510,shoes
159547178,shoes
191841369,shoes
87190970,shoes
188877147,shoes
152609179,shoes
145127630,shoes
174355104,shoes
140128353,shoes
122579935,shoes
177991519,shoes
59841256,shoes
183542232,shoes
65203580,shoes
148296840,shoes
120945474,shoes
183968995,shoes
94572922,shoes
149584327,shoes
162581328,shoes
64165481,shoes
207015587,shoes
197821372,shoes
181241775,shoes
208770167,shoes
40482037,shoes
213193622,shoes
212667102,shoes
103151188,shoes
210447315,shoes
182659353,shoes
180496946,shoes
114000728,shoes
66341011,shoes
13328619,shoes
158354567,shoes
113115130,shoes
75104112,shoes
58890659,shoes
209806503,shoes
168933221,shoes
171309326,shoes
53536589,shoes
33166511,shoes
201028853,shoes
202891259,shoes
213238258,shoes
174424381,shoes
31288854,shoes
112646863,shoes
39266486,shoes
145599750,shoes
150427769,shoes
140488218,shoes
213006920,shoes
211639236,shoes
199724482,shoes
215020949,shoes
180054828,shoes
38864113,shoes
198289861,shoes
206928155,shoes
152658789,shoes
167296282,shoes
200245314,shoes
211602571,shoes
166786374,shoes
196267601,shoes
78007217,shoes
61098000,shoes
9934667,shoes
181140072,shoes
160149287,shoes
184390316,shoes
211422896,shoes
132313914,shoes
136397690,shoes
122781582,shoes
129476605,shoes
137053641,shoes
201598381,shoes
192078202,shoes
212627020,shoes
91311404,shoes
202020859,shoes
134770798,shoes
149957563,shoes
208456278,shoes
109640306,shoes
70309097,shoes
102094072,shoes
205502473,shoes
193692778,shoes
79469827,shoes
6516822,shoes
201217713,shoes
207754548,shoes
20490871,shoes
178250722,shoes
180858891,shoes
201293382,shoes
175938548,shoes
201704588,shoes
83324310,shoes
203677273,shoes
204009081,shoes
173074765,shoes
74845533,shoes
41821929,shoes
167400935,shoes
176307606,shoes
137550488,shoes
186111140,shoes
196262088,shoes
150855191,shoes
73483816,shoes
101279079,shoes
99148595,shoes
204695467,shoes
211882649,shoes
134461446,shoes
193551265,shoes
131629489,shoes
198507185,shoes
133792343,shoes
209968335,shoes
183744838,shoes
206645122,shoes
85424830,shoes
212109123,shoes
153112680,shoes
151267183,shoes
198435506,shoes
167650361,shoes
211086550,shoes
52439546,shoes
113471358,shoes
204482870,shoes
209825766,shoes
201769161,shoes
188196130,shoes
115642640,shoes
215210496,shoes
117163588,shoes
152263616,shoes
163320729,shoes
117371517,shoes
145188941,shoes
178081873,shoes
63103158,shoes
80538307,shoes
195796051,shoes
125498735,shoes
196144884,shoes
210263673,shoes
95995613,shoes
48127524,shoes
200806197,shoes
193081740,shoes
162791674,shoes
120566127,shoes
181140259,shoes
37453368,shoes
181162017,shoes
61422489,shoes
54734217,shoes
144659771,shoes
155318109,shoes
73825152,shoes
77586349,shoes
210280824,shoes
200035360,shoes
181452016,shoes
211100673,shoes
158137346,shoes
114495940,shoes
156269796,shoes
119145340,shoes
174769690,shoes
192365766,shoes
119315114,shoes
62281740,shoes
179227186,shoes
207305641,shoes
152633480,shoes
141185530,shoes
184240146,shoes
154559410,shoes
181245982,shoes
184069171,shoes
114864299,shoes
212413884,shoes
119051944,shoes
211812604,shoes
180542310,shoes
139995940,shoes
159528451,shoes
211101784,shoes
71734384,shoes
178900365,shoes
203221554,shoes
174615472,shoes
160144597,shoes
5156598,shoes
127820813,shoes
161733633,shoes
185367994,shoes
148332373,shoes
193074700,shoes
147731325,shoes
44662004,shoes
74000852,shoes
179576665,shoes
139045737,shoes
143759888,shoes
51031797,shoes
207707308,shoes
111093925,shoes
65126612,shoes
210656524,shoes
93486624,shoes
157735292,shoes
152617759,shoes
167935929,shoes
124489457,shoes
104330915,shoes
66057559,shoes
204646936,shoes
101717809,shoes
181554920,shoes
119939855,shoes
204942331,shoes
108755655,shoes
186962919,shoes
59738575,shoes
190142870,shoes
109219485,shoes
85414950,shoes
116101311,shoes
211481865,shoes
86006623,shoes
108189291,shoes
124265274,shoes
193743016,shoes
196607617,shoes
159463223,shoes
174840914,shoes
85668610,shoes
179943292,shoes
174881049,shoes
67021472,shoes
201729732,shoes
202012027,shoes
110054099,shoes
187993973,shoes
181401144,shoes
207429949,shoes
159116232,shoes
203357521,shoes
211047288,shoes
123814899,shoes
176206858,shoes
204230814,shoes
189911519,shoes
130511577,shoes
185529774,shoes
152527541,shoes
204679603,shoes
168874528,shoes
179900786,shoes
20697782,shoes
185863201,shoes
56511962,shoes
185363142,shoes
47298951,shoes
114538695,shoes
207691858,shoes
152241775,shoes
29970002,shoes
155043094,shoes
112913191,shoes
195386551,shoes
151460948,shoes
205645505,shoes
29820425,shoes
138179744,shoes
116938949,shoes
187870918,shoes
110840430,shoes
62553540,shoes
146824203,shoes
175355579,shoes
154937494,shoes
115147773,shoes
155897697,shoes
112593011,shoes
182508412,shoes
198623269,shoes
194643891,shoes
167058463,shoes
167784488,shoes
66143215,shoes
182574434,shoes
213196140,shoes
213085705,shoes
93614500,shoes
192266835,shoes
202565172,shoes
210543227,shoes
192663252,shoes
111692817,shoes
148309604,shoes
94255371,shoes
135776258,shoes
203513059,shoes
73615403,shoes
215215467,shoes
184096926,shoes
198416515,shoes
208856053,shoes
204975400,shoes
204975407,shoes
204245787,shoes
177415544,shoes
174047817,shoes
140062417,shoes
88345157,shoes
134670110,shoes
178405632,shoes
184957274,shoes
136819405,shoes
114167233,shoes
204000396,shoes
124484909,shoes
56935191,shoes
189208183,shoes
215229860,shoes
190094198,shoes
126433206,shoes
134014211,shoes
145505041,shoes
164527202,shoes
32483391,shoes
11812958,shoes
144024330,shoes
123469637,shoes
201700886,shoes
78183771,shoes
203206965,shoes
204800925,shoes
179100917,shoes
149844968,shoes
178559912,shoes
105297341,shoes
123424486,shoes
180649740,shoes
134387137,shoes
212149151,shoes
172140723,shoes
68414756,shoes
167068838,shoes
77508291,shoes
186163579,shoes
129236342,shoes
210750126,shoes
184556957,shoes
125362501,shoes
206921999,shoes
136611628,shoes
214261074,shoes
177747645,shoes
90117974,shoes
175997072,shoes
155807534,shoes
185529730,shoes
214381957,shoes
173710283,shoes
204432988,shoes
104348608,shoes
163099159,shoes
61357191,shoes
31480454,shoes
173981684,shoes
149485486,shoes
142791529,shoes
188941883,shoes
186719892,shoes
164806252,shoes
194318696,shoes
187225322,shoes
209768330,shoes
115539165,shoes
120543580,shoes
169604399,shoes
182113087,shoes
183249767,shoes
120716418,shoes
206389196,shoes
109322674,shoes
182935752,shoes
148409806,shoes
193796412,shoes
79586648,shoes
90132729,shoes
150701022,shoes
177341452,shoes
204176913,shoes
213902466,shoes
181335844,shoes
201679781,shoes
154603353,shoes
198661109,shoes
198008193,shoes
204131481,shoes
153895728,shoes
92443830,shoes
188588493,shoes
117540207,shoes
143849175,shoes
167658816,shoes
148412704,shoes
210262483,shoes
76662746,shoes
206857601,shoes
70247218,shoes
120560833,shoes
181149813,shoes
128009744,shoes
193330490,shoes
213989404,shoes
157050886,shoes
139159388,shoes
151454282,shoes
179750160,shoes
127262127,shoes
210278202,shoes
137966471,shoes
190279032,shoes
204091255,shoes
148869173,shoes
206706084,shoes
41288751,shoes
18236245,shoes
41481672,shoes
149055500,shoes
173785036,shoes
152115036,shoes
134484962,shoes
163839349,shoes
146925504,shoes
96226209,shoes
211284971,shoes
184521330,shoes
195885158,shoes
183249426,shoes
208288704,shoes
158208210,shoes
99733021,shoes
194250774,shoes
17221487,shoes
201190466,shoes
35119833,shoes
190670405,shoes
152789281,shoes
177166105,shoes
178614473,shoes
126415690,shoes
172714931,shoes
208906116,shoes
160836047,shoes
135458818,shoes
142498263,shoes
149550874,shoes
205414980,shoes
184394560,shoes
14431595,shoes
171164335,shoes
209998535,shoes
205031717,shoes
195545287,shoes
79566345,shoes
121732881,shoes
183793818,shoes
211022436,shoes
204029234,shoes
159491895,shoes
111236568,shoes
191321345,shoes
209286782,shoes
158718960,shoes
134939292,shoes
152361162,shoes
61780974,shoes
202546845,shoes
104476553,shoes
167702376,shoes
193346792,shoes
106069814,shoes
202651203,shoes
199818600,shoes
188387342,shoes
42198344,shoes
171837019,shoes
196983775,shoes
108322993,shoes
134137868,shoes
131121959,shoes
64696458,shoes
179795518,shoes
188122574,shoes
149610909,shoes
188805376,shoes
77355409,shoes
49837371,shoes
209400873,shoes
28346059,shoes
140401854,shoes
67996848,shoes
147834869,shoes
94445348,shoes
148161605,shoes
124720185,shoes
111459187,shoes
156684133,shoes
201963728,shoes
142687746,shoes
90224457,shoes
148904899,shoes
115198671,shoes
195912127,shoes
92272344,shoes
28930634,shoes
187371647,shoes
170704421,shoes
22189377,shoes
186427262,shoes
146918461,shoes
41648011,shoes
164421502,shoes
186972786,shoes
117781349,shoes
26859912,shoes
202524669,shoes
172317765,shoes
83988124,shoes
192408625,shoes
163081155,shoes
191909658,shoes
4674477,shoes
187945255,shoes
154687717,shoes
134075872,shoes
176307384,shoes
162080792,shoes
166966121,shoes
136274440,shoes
98277408,shoes
181065510,shoes
158328008,shoes
150424790,shoes
66157751,shoes
127275129,shoes
140028533,shoes
101130751,shoes
118540855,shoes
209332608,shoes
66571560,shoes
104512426,shoes
129112756,shoes
154691575,shoes
207792788,shoes
106326437,shoes
88279030,shoes
188641244,shoes
199690975,shoes
177059387,shoes
163263319,shoes
82004622,shoes
191401633,shoes
159602597,shoes
203212889,shoes
195851865,shoes
159926946,shoes
204823063,shoes
145513426,shoes
15079238,shoes
189677431,shoes
204655804,shoes
73999256,shoes
153157060,shoes
210018156,shoes
142707487,shoes
174829228,shoes
106560220,shoes
207326970,shoes
205100381,shoes
212992927,shoes
30139794,shoes
88170985,shoes
199082129,shoes
201484457,shoes
60674417,shoes
183554302,shoes
131038354,shoes
144235038,shoes
209351419,shoes
144473973,shoes
110518290,shoes
76411482,shoes
126879159,shoes
92940754,shoes
125505700,shoes
173579264,shoes
146373512,shoes
164446608,shoes
206904548,shoes
72388431,shoes
194137867,shoes
90200891,shoes
203171500,shoes
178206958,shoes
49158733,shoes
153510121,shoes
182064504,shoes
124602975,shoes
55108786,shoes
211210554,shoes
177777625,shoes
127620074,shoes
206264565,shoes
144042260,shoes
23331916,shoes
19015225,shoes
10352796,shoes
62741542,shoes
94255362,shoes
135649465,shoes
73653208,shoes
135902989,shoes
79878199,shoes
162905789,shoes
105777973,shoes
186996284,shoes
162996731,shoes
213464004,shoes
192954070,shoes
37163217,shoes
205288165,shoes
110894801,shoes
148897237,shoes
118301737,shoes
136171474,shoes
147924345,shoes
174099433,shoes
200598939,shoes
141928058,shoes
181700586,shoes
184971314,shoes
114636411,shoes
94463887,shoes
36418338,shoes
60116971,shoes
133182836,shoes
174791670,shoes
177763670,shoes
78697843,shoes
98066034,shoes
152054870,shoes
200039265,shoes
144756612,shoes
206615769,shoes
202027206,shoes
118028568,shoes
164175602,shoes
209266309,shoes
122059467,shoes
203487348,shoes
145419836,shoes
100441400,shoes
206730803,shoes
203501429,shoes
210348218,shoes
119700825,shoes
51958708,shoes
162300401,shoes
201106733,shoes
191062997,shoes
179534069,shoes
120413468,shoes
42954510,shoes
89377168,shoes
207597503,shoes
157105476,shoes
189702464,shoes
146413132,shoes
202209900,shoes
188678557,shoes
188632218,shoes
206769657,shoes
181303435,shoes
198510618,shoes
196201757,shoes
173091459,shoes
110016889,shoes
209310562,shoes
186572359,shoes
117309705,shoes
194257911,shoes
128994958,shoes
8441181,shoes
194846743,shoes
208353600,shoes
196212938,shoes
115261061,shoes
214543914,shoes
89556767,shoes
182880615,shoes
169966782,shoes
142962269,shoes
160304046,shoes
164313629,shoes
143831260,shoes
214970003,shoes
117362554,shoes
94425942,shoes
146323647,shoes
197627870,shoes
85975219,shoes
208431287,shoes
51492253,shoes
192746252,shoes
163142415,shoes
201344547,shoes
180749212,shoes
189425020,shoes
51679187,shoes
146507091,shoes
116331055,shoes
101750936,shoes
123074795,shoes
121648421,shoes
187038064,shoes
204172837,shoes
172518234,shoes
126063597,shoes
146147558,shoes
108373225,shoes
116798644,shoes
160142461,shoes
162736113,shoes
187510067,shoes
205602079,shoes
201672224,shoes
54815237,shoes
81688291,shoes
205101441,shoes
141087974,shoes
166881025,shoes
210445809,shoes
184054796,shoes
210776141,shoes
208861516,shoes
202025612,shoes
197200563,shoes
121043462,shoes
150081706,shoes
210660858,shoes
157636847,shoes
169625720,shoes
174827248,shoes
195723867,shoes
151870087,shoes
53461168,shoes
63180973,shoes
144324550,shoes
198428122,shoes
160420501,shoes
189436605,shoes
125639474,shoes
180817163,shoes
118522203,shoes
159402796,shoes
59208491,shoes
73269955,shoes
179803138,shoes
209925744,shoes
152284692,shoes
167786912,shoes
112883654,shoes
66798106,shoes
191126186,shoes
203010475,shoes
139295559,shoes
126941967,shoes
210280836,shoes
208286139,shoes
192935178,shoes
209162282,shoes
206386118,shoes
127006135,shoes
195752674,shoes
201666981,shoes
145642452,shoes
160988160,shoes
153072404,shoes
177986681,shoes
158952294,shoes
113648247,shoes
41065981,shoes
214681163,shoes
213056354,shoes
178073804,shoes
85976649,shoes
150768452,shoes
146588142,shoes
50244840,shoes
209174682,shoes
95862650,shoes
157842309,shoes
205207147,shoes
149345315,shoes
195087717,shoes
63103177,shoes
213597839,shoes
195500342,shoes
152333686,shoes
204807418,shoes
27581526,shoes
192574495,shoes
188585278,shoes
190060756,shoes
209627651,shoes
170374658,shoes
99049016,shoes
145611250,shoes
127523768,shoes
125106445,shoes
164461764,shoes
192991256,shoes
183242758,shoes
154415335,shoes
189923420,shoes
201396835,shoes
158137442,shoes
209384121,shoes
138281035,shoes
167345439,shoes
118201980,shoes
209198318,shoes
144775683,shoes
210454684,shoes
213066756,shoes
65582665,shoes
189699989,shoes
161953860,shoes
112745639,shoes
18796407,shoes
192574638,shoes
203332981,shoes
187287927,shoes
104002586,shoes
148141757,shoes
189885782,shoes
