ID,Semantic_category
67942926,accessories
206801003,accessories
160328962,accessories
170052113,accessories
162508544,accessories
155025793,accessories
185690712,accessories
133682870,accessories
135271568,accessories
208412573,accessories
61278865,accessories
178799388,accessories
104792317,accessories
211436519,accessories
211182431,accessories
199857444,accessories
135720556,accessories
134959988,accessories
52156665,accessories
160719953,accessories
108057888,accessories
130900503,accessories
183280024,accessories
94676369,accessories
201157307,accessories
206172251,accessories
170643939,accessories
19851657,accessories
211257579,accessories
75037457,accessories
123528799,accessories
170502532,accessories
123917553,accessories
137694887,accessories
101870304,accessories
118906296,accessories
174084229,accessories
116433027,accessories
129635409,accessories
200967303,accessories
110354610,accessories
88506013,accessories
197066988,accessories
76621772,accessories
127481791,accessories
151688918,accessories
74720598,accessories
130147635,accessories
208657108,accessories
128603620,accessories
65048299,accessories
154697230,accessories
100433729,accessories
180165733,accessories
185967782,accessories
204481858,accessories
140690456,accessories
48139009,accessories
57112985,accessories
156101760,accessories
121447210,accessories
196443884,accessories
138174921,accessories
148193411,accessories
194424545,accessories
69826714,accessories
113746334,accessories
195432839,accessories
192102608,accessories
175180058,accessories
180001414,accessories
194313936,accessories
158862186,accessories
166679434,accessories
182904496,accessories
145383385,accessories
179781770,accessories
188842352,accessories
111723364,accessories
33543651,accessories
209470735,accessories
206825423,accessories
37089497,accessories
165645580,accessories
153511386,accessories
124415012,accessories
70624097,accessories
132474832,accessories
169603899,accessories
65778355,accessories
14035432,accessories
196399260,accessories
69214380,accessories
47190043,accessories
149173873,accessories
204410020,accessories
74232212,accessories
101369282,accessories
169413238,accessories
110461231,accessories
97811289,accessories
123224483,accessories
120037221,accessories
61507967,accessories
181696609,accessories
212400156,accessories
193931963,accessories
165775495,accessories
113135717,accessories
120663300,accessories
214684347,accessories
183166706,accessories
84143772,accessories
113308838,accessories
181751347,accessories
202014215,accessories
171913502,accessories
119179277,accessories
160566969,accessories
170640334,accessories
213586059,accessories
205441825,accessories
181699300,accessories
26284584,accessories
78029258,accessories
178461625,accessories
140295469,accessories
135861438,accessories
91356396,accessories
121165832,accessories
191683309,accessories
145208094,accessories
201653121,accessories
144569149,accessories
185187888,accessories
214537021,accessories
158246763,accessories
204583798,accessories
206664116,accessories
170157657,accessories
180883979,accessories
159151316,accessories
205889417,accessories
143697682,accessories
198691104,accessories
149694870,accessories
213586558,accessories
99486243,accessories
132570322,accessories
157646550,accessories
3793521,accessories
105214459,accessories
156481290,accessories
132008280,accessories
138424848,accessories
206228124,accessories
15463186,accessories
191704277,accessories
196976080,accessories
14321523,accessories
148807551,accessories
151041876,accessories
213814977,accessories
76986749,accessories
99909375,accessories
211039553,accessories
63589262,accessories
110798525,accessories
145969598,accessories
50854987,accessories
195264534,accessories
116201835,accessories
183495415,accessories
113127690,accessories
95909930,accessories
62765129,accessories
150479880,accessories
91233366,accessories
159249851,accessories
94255025,accessories
186811866,accessories
102935813,accessories
61756906,accessories
186485833,accessories
8550510,accessories
14422995,accessories
155279458,accessories
178759554,accessories
151754806,accessories
150045565,accessories
143793685,accessories
201455078,accessories
203394322,accessories
53132191,accessories
150251549,accessories
214926639,accessories
118653910,accessories
148855708,accessories
211525476,accessories
144330220,accessories
116242614,accessories
113088481,accessories
174137738,accessories
136471734,accessories
77336123,accessories
144019665,accessories
156002800,accessories
154182910,accessories
153618089,accessories
106440618,accessories
67025895,accessories
68185751,accessories
61352376,accessories
72695884,accessories
124833153,accessories
9620184,accessories
211281295,accessories
116988504,accessories
103714211,accessories
138390317,accessories
73046243,accessories
78948033,accessories
181251476,accessories
175468194,accessories
146369466,accessories
69368011,accessories
135604723,accessories
188828124,accessories
173226114,accessories
204849529,accessories
160281015,accessories
196229997,accessories
206358689,accessories
205648565,accessories
86371040,accessories
58759239,accessories
108409162,accessories
129471339,accessories
212856941,accessories
209728116,accessories
102986129,accessories
161630404,accessories
204645882,accessories
154182028,accessories
205177840,accessories
199748405,accessories
195102261,accessories
131892457,accessories
161306518,accessories
206545478,accessories
166639249,accessories
87292421,accessories
120492535,accessories
16574276,accessories
145809785,accessories
193467731,accessories
90913971,accessories
99832629,accessories
202429818,accessories
167699777,accessories
61247656,accessories
190851325,accessories
97993367,accessories
215096027,accessories
198657260,accessories
192453794,accessories
126560658,accessories
141814723,accessories
174870639,accessories
196316373,accessories
154906364,accessories
77991104,accessories
136627990,accessories
161498471,accessories
16706001,accessories
138630620,accessories
152805231,accessories
167584127,accessories
100610395,accessories
192553363,accessories
153902047,accessories
29517087,accessories
29517080,accessories
63206882,accessories
51072458,accessories
175261567,accessories
186183457,accessories
49893726,accessories
214575072,accessories
191623135,accessories
200202163,accessories
113873712,accessories
173978638,accessories
118591640,accessories
181871709,accessories
80050369,accessories
199493769,accessories
192068944,accessories
192562884,accessories
143266387,accessories
34871082,accessories
122164024,accessories
93854841,accessories
178165399,accessories
35162829,accessories
206430384,accessories
207001321,accessories
179116919,accessories
148623786,accessories
99313918,accessories
99400313,accessories
198745091,accessories
96881046,accessories
119935126,accessories
146240215,accessories
196222989,accessories
145213245,accessories
154034415,accessories
94636651,accessories
174781499,accessories
190198722,accessories
148073915,accessories
209334172,accessories
190314312,accessories
209332101,accessories
56647869,accessories
183015863,accessories
169935252,accessories
145022610,accessories
47713642,accessories
193567737,accessories
29275006,accessories
9805594,accessories
118584879,accessories
174184109,accessories
159206062,accessories
209734699,accessories
89286195,accessories
137655205,accessories
183378741,accessories
181725282,accessories
206490852,accessories
207244058,accessories
195880210,accessories
195675161,accessories
64434172,accessories
210454256,accessories
67022520,accessories
141356694,accessories
151274054,accessories
100892209,accessories
210447072,accessories
163590798,accessories
135005671,accessories
76230111,accessories
169020659,accessories
119492614,accessories
136224369,accessories
15463580,accessories
55682998,accessories
144582606,accessories
89456717,accessories
206068247,accessories
190756285,accessories
141238107,accessories
181179395,accessories
74107483,accessories
154513836,accessories
118362007,accessories
157095311,accessories
153029890,accessories
66709240,accessories
78480659,accessories
211362733,accessories
187721103,accessories
135473884,accessories
190304088,accessories
122207470,accessories
207140961,accessories
60387648,accessories
48767574,accessories
127186090,accessories
111773456,accessories
12129038,accessories
190536889,accessories
112915372,accessories
93515907,accessories
130774655,accessories
106537482,accessories
115161404,accessories
112512800,accessories
183747134,accessories
159324699,accessories
180956838,accessories
145165563,accessories
166724399,accessories
213873033,accessories
204696727,accessories
167636842,accessories
152529547,accessories
1191384,accessories
154696784,accessories
58088338,accessories
122579905,accessories
208898299,accessories
208898297,accessories
191907542,accessories
188170017,accessories
69965928,accessories
162207942,accessories
115337703,accessories
184791959,accessories
39059296,accessories
15814483,accessories
118873965,accessories
160086312,accessories
187876447,accessories
192906858,accessories
157692277,accessories
124184976,accessories
96274495,accessories
146236545,accessories
192771432,accessories
77057364,accessories
213543814,accessories
153975953,accessories
24339932,accessories
201519028,accessories
129081450,accessories
127837460,accessories
130403543,accessories
150372256,accessories
67672284,accessories
171683025,accessories
184083219,accessories
207195440,accessories
131176369,accessories
97054677,accessories
185409596,accessories
130431983,accessories
203772479,accessories
125741097,accessories
148681164,accessories
207291037,accessories
210823618,accessories
90479504,accessories
108582482,accessories
159239327,accessories
134047727,accessories
88580641,accessories
113726879,accessories
191628309,accessories
48308330,accessories
48308335,accessories
207946500,accessories
193133187,accessories
211749223,accessories
208244782,accessories
144144690,accessories
72473186,accessories
102923417,accessories
20892110,accessories
170810340,accessories
40802787,accessories
3445863,accessories
134012864,accessories
201486759,accessories
194157084,accessories
170464880,accessories
148594788,accessories
77991006,accessories
188643250,accessories
102743235,accessories
73846223,accessories
190486274,accessories
116762183,accessories
52954824,accessories
63757495,accessories
67245022,accessories
211024336,accessories
186193811,accessories
189374570,accessories
125539281,accessories
59111155,accessories
94828070,accessories
36570687,accessories
199923631,accessories
167677101,accessories
157639549,accessories
192900766,accessories
213043315,accessories
96877283,accessories
209320863,accessories
117877491,accessories
94420194,accessories
102756144,accessories
119073792,accessories
63478700,accessories
164462485,accessories
135094921,accessories
206126964,accessories
35725487,accessories
186678530,accessories
174662947,accessories
203472685,accessories
59613741,accessories
113100457,accessories
159049689,accessories
3241443,accessories
154438836,accessories
118427814,accessories
47613907,accessories
191105978,accessories
130621407,accessories
156384405,accessories
99835256,accessories
166939512,accessories
131963173,accessories
169606645,accessories
194187784,accessories
203567932,accessories
180800745,accessories
93084662,accessories
134852163,accessories
48884621,accessories
211631348,accessories
115331633,accessories
53360713,accessories
136942438,accessories
143945870,accessories
203470938,accessories
76325988,accessories
183032278,accessories
207855662,accessories
132781768,accessories
206138657,accessories
118639026,accessories
201971916,accessories
106344058,accessories
62990782,accessories
186107597,accessories
197335111,accessories
50243568,accessories
88575840,accessories
130476046,accessories
95211721,accessories
160940454,accessories
123211254,accessories
133988124,accessories
162640444,accessories
158588860,accessories
147446070,accessories
142540064,accessories
188453627,accessories
165727927,accessories
90129094,accessories
17524591,accessories
30948227,accessories
85792613,accessories
175213265,accessories
91358652,accessories
33677725,accessories
213761393,accessories
66116759,accessories
74383344,accessories
95902592,accessories
186517292,accessories
196089670,accessories
68055646,accessories
208929921,accessories
81854276,accessories
23665649,accessories
144213191,accessories
144943585,accessories
187410384,accessories
80498315,accessories
114969900,accessories
133375738,accessories
64135116,accessories
89048846,accessories
118164600,accessories
186221093,accessories
94539007,accessories
65234060,accessories
147448378,accessories
107839526,accessories
76133896,accessories
205548720,accessories
33884460,accessories
189895840,accessories
169021893,accessories
33807891,accessories
199668793,accessories
182763751,accessories
25419037,accessories
44114982,accessories
74725093,accessories
177532879,accessories
177067782,accessories
185522161,accessories
161624158,accessories
205939072,accessories
114456415,accessories
133793879,accessories
157007216,accessories
131058548,accessories
125075939,accessories
67362443,accessories
101417460,accessories
197960794,accessories
192552573,accessories
33943929,accessories
76994292,accessories
209439949,accessories
108250409,accessories
54801409,accessories
92672726,accessories
190888106,accessories
211532861,accessories
195275408,accessories
90466160,accessories
192064343,accessories
58990398,accessories
130416682,accessories
117929358,accessories
90588168,accessories
196424044,accessories
181695156,accessories
143596665,accessories
207270498,accessories
125361994,accessories
74440568,accessories
31761715,accessories
189549673,accessories
167942091,accessories
169896431,accessories
180753136,accessories
64356040,accessories
106134976,accessories
213683373,accessories
197059239,accessories
14872553,accessories
155728727,accessories
13456523,accessories
176773631,accessories
207703106,accessories
64591603,accessories
80174712,accessories
86473414,accessories
63982136,accessories
75169129,accessories
151052213,accessories
68532028,accessories
209470993,accessories
149746621,accessories
37089350,accessories
153563087,accessories
179472725,accessories
196462045,accessories
78511641,accessories
141863245,accessories
161625615,accessories
156387967,accessories
208045227,accessories
51852695,accessories
173818248,accessories
188111566,accessories
17177815,accessories
177263574,accessories
62516933,accessories
141838737,accessories
196060435,accessories
106377661,accessories
99616762,accessories
47828576,accessories
178775360,accessories
120258048,accessories
168545636,accessories
65800480,accessories
188762416,accessories
153361385,accessories
147730065,accessories
202128855,accessories
78967085,accessories
99675333,accessories
148890103,accessories
120019743,accessories
177480762,accessories
112569774,accessories
150358687,accessories
213111996,accessories
185409585,accessories
202205281,accessories
80527944,accessories
196016756,accessories
178047164,accessories
146529103,accessories
162223944,accessories
198253464,accessories
149847818,accessories
154318918,accessories
143904062,accessories
98373434,accessories
183050977,accessories
35134351,accessories
159257155,accessories
79063375,accessories
31394228,accessories
129479868,accessories
47766596,accessories
83555646,accessories
150854175,accessories
199892015,accessories
202014524,accessories
214344672,accessories
1415196,accessories
170355567,accessories
86929330,accessories
114096060,accessories
79819377,accessories
134045658,accessories
159580851,accessories
162745810,accessories
123421763,accessories
6315629,accessories
103021105,accessories
100886839,accessories
127625113,accessories
206561799,accessories
94828125,accessories
193270274,accessories
105865644,accessories
3301738,accessories
204739026,accessories
77096071,accessories
185822785,accessories
208312660,accessories
156782609,accessories
95399191,accessories
192662905,accessories
191290619,accessories
169043245,accessories
50234355,accessories
80575493,accessories
211553902,accessories
132569317,accessories
174610981,accessories
117558246,accessories
201728998,accessories
55089700,accessories
57356910,accessories
127825045,accessories
136966864,accessories
211124745,accessories
144721036,accessories
68593762,accessories
78244694,accessories
126843536,accessories
169987928,accessories
89522921,accessories
149899560,accessories
205210274,accessories
203882306,accessories
126639584,accessories
153310966,accessories
150543897,accessories
205355150,accessories
52144504,accessories
158878614,accessories
109728678,accessories
153137766,accessories
108770479,accessories
110685134,accessories
91087305,accessories
193924437,accessories
209555110,accessories
144715496,accessories
82332876,accessories
159668735,accessories
151372346,accessories
169024719,accessories
186988569,accessories
124817414,accessories
86761657,accessories
122544406,accessories
53078281,accessories
108562640,accessories
55397429,accessories
212046288,accessories
7707459,accessories
203278072,accessories
101609698,accessories
161619330,accessories
150327974,accessories
70326811,accessories
187116812,accessories
190889340,accessories
186707409,accessories
160172420,accessories
205911253,accessories
136966916,accessories
75158018,accessories
75158016,accessories
188847265,accessories
142591482,accessories
193456562,accessories
209053729,accessories
155789655,accessories
24313172,accessories
176114818,accessories
205088162,accessories
12226656,accessories
138570882,accessories
141906482,accessories
64615827,accessories
11820475,accessories
99720046,accessories
133525858,accessories
107876122,accessories
188977938,accessories
188953213,accessories
65519035,accessories
192247119,accessories
22209584,accessories
201833433,accessories
206447443,accessories
198005021,accessories
141755146,accessories
191779204,accessories
50767258,accessories
73455078,accessories
210013680,accessories
12368640,accessories
170666570,accessories
204103833,accessories
141407746,accessories
200480356,accessories
194379737,accessories
168153303,accessories
203764583,accessories
142138982,accessories
178721049,accessories
36683635,accessories
189614162,accessories
118049785,accessories
151249913,accessories
128648093,accessories
188207811,accessories
179975388,accessories
162794201,accessories
149987948,accessories
209065608,accessories
23806715,accessories
87923283,accessories
64723406,accessories
187399233,accessories
204563770,accessories
156531947,accessories
86545644,accessories
182767585,accessories
181773474,accessories
63947026,accessories
112607812,accessories
157123181,accessories
174689150,accessories
201038632,accessories
185401459,accessories
68791469,accessories
164451273,accessories
121643681,accessories
126177146,accessories
148370972,accessories
152221350,accessories
213234810,accessories
89111111,accessories
150384187,accessories
140485869,accessories
115856935,accessories
143855311,accessories
207854735,accessories
147045170,accessories
181801987,accessories
106623858,accessories
175947985,accessories
135776482,accessories
43665671,accessories
194192594,accessories
96014574,accessories
177335639,accessories
205616385,accessories
110677576,accessories
211674941,accessories
92860597,accessories
183155183,accessories
35305640,accessories
110573046,accessories
156839141,accessories
211636671,accessories
211734624,accessories
210036374,accessories
102677858,accessories
206914975,accessories
111223146,accessories
181444001,accessories
205019396,accessories
38320934,accessories
49614183,accessories
194134924,accessories
152998750,accessories
133345080,accessories
166052121,accessories
93562147,accessories
189058913,accessories
204298185,accessories
110178861,accessories
151869250,accessories
60425362,accessories
37503457,accessories
11172338,accessories
161399156,accessories
197097065,accessories
29593182,accessories
150528436,accessories
160771230,accessories
192445052,accessories
54698244,accessories
163517662,accessories
114134990,accessories
68129318,accessories
194155106,accessories
121072298,accessories
56011236,accessories
127877732,accessories
49549000,accessories
202554622,accessories
7992414,accessories
189924734,accessories
184215680,accessories
194223277,accessories
139297534,accessories
201682660,accessories
89130143,accessories
113601205,accessories
141620662,accessories
147739216,accessories
160116931,accessories
146037202,accessories
194261111,accessories
187718274,accessories
204642790,accessories
133976346,accessories
210781637,accessories
185860652,accessories
25029615,accessories
25029614,accessories
157939550,accessories
117634173,accessories
134665625,accessories
146600417,accessories
161036009,accessories
136265451,accessories
191440746,accessories
125005742,accessories
158382958,accessories
179823164,accessories
195665362,accessories
86338295,accessories
192083834,accessories
140237486,accessories
77158431,accessories
185855160,accessories
139258668,accessories
21228740,accessories
190610367,accessories
118361325,accessories
34661372,accessories
65458798,accessories
209979211,accessories
201779954,accessories
103236737,accessories
180259044,accessories
114951164,accessories
55790341,accessories
172242879,accessories
93923470,accessories
211699006,accessories
153674052,accessories
179388663,accessories
173239965,accessories
54851829,accessories
214766922,accessories
188567574,accessories
155556162,accessories
92499307,accessories
141802937,accessories
35284926,accessories
60894927,accessories
60085141,accessories
191313764,accessories
32862464,accessories
29538016,accessories
206711523,accessories
72933796,accessories
94663777,accessories
116067833,accessories
149893349,accessories
140515385,accessories
49918533,accessories
170904692,accessories
66329265,accessories
67059624,accessories
95611044,accessories
68644403,accessories
108513657,accessories
60219720,accessories
205083057,accessories
205757415,accessories
158918753,accessories
178720928,accessories
157672098,accessories
55231850,accessories
178050009,accessories
208582613,accessories
76761600,accessories
4397964,accessories
75949060,accessories
69048947,accessories
99632619,accessories
210547941,accessories
94724047,accessories
122839548,accessories
39144735,accessories
127165662,accessories
211296391,accessories
70938114,accessories
167165423,accessories
131876985,accessories
47763771,accessories
150419654,accessories
210001393,accessories
196569096,accessories
61536525,accessories
57201143,accessories
213945096,accessories
116387674,accessories
64390294,accessories
105543273,accessories
70397096,accessories
122439826,accessories
207989785,accessories
387393,accessories
206991249,accessories
180584087,accessories
143869456,accessories
187291632,accessories
129502034,accessories
197099128,accessories
66537116,accessories
58218393,accessories
67036858,accessories
112831487,accessories
212332421,accessories
97431836,accessories
18484490,accessories
206574100,accessories
164301270,accessories
207666648,accessories
176114807,accessories
111647142,accessories
137381407,accessories
129656760,accessories
200353546,accessories
156315988,accessories
4011501,accessories
81146933,accessories
16242929,accessories
114257432,accessories
152127018,accessories
141615352,accessories
182733954,accessories
123140382,accessories
172528966,accessories
169807557,accessories
120809172,accessories
205807240,accessories
68442619,accessories
215304216,accessories
113256979,accessories
114575545,accessories
200248864,accessories
84498318,accessories
206505311,accessories
157966443,accessories
42253902,accessories
128648739,accessories
121357945,accessories
142014197,accessories
189550193,accessories
183005565,accessories
200919215,accessories
169045975,accessories
17330294,accessories
148901579,accessories
148500934,accessories
211259876,accessories
149196299,accessories
120676007,accessories
209328237,accessories
57653918,accessories
194859469,accessories
33416193,accessories
130241628,accessories
104855760,accessories
201459999,accessories
72832445,accessories
52152090,accessories
20457195,accessories
154409890,accessories
65830730,accessories
181051881,accessories
51400117,accessories
127969764,accessories
166138609,accessories
64110189,accessories
155891684,accessories
15656272,accessories
34843182,accessories
133996914,accessories
184596656,accessories
88156682,accessories
168985603,accessories
59609713,accessories
154472821,accessories
114082981,accessories
155585509,accessories
131949903,accessories
161630546,accessories
187081600,accessories
91385240,accessories
182300744,accessories
134102653,accessories
178978857,accessories
210821902,accessories
88016210,accessories
206160968,accessories
191361663,accessories
149516784,accessories
34610096,accessories
95934182,accessories
169020666,accessories
154321112,accessories
188901497,accessories
150392398,accessories
194552932,accessories
212916556,accessories
11302534,accessories
190962040,accessories
209210145,accessories
126176371,accessories
203388090,accessories
167089853,accessories
13109101,accessories
193824639,accessories
115281834,accessories
130886290,accessories
211726771,accessories
142712862,accessories
52518756,accessories
75168675,accessories
173440296,accessories
83446650,accessories
57061171,accessories
157874508,accessories
181140893,accessories
168878347,accessories
188074280,accessories
190547288,accessories
20495366,accessories
140485462,accessories
178797625,accessories
167853990,accessories
105542978,accessories
152039886,accessories
204644044,accessories
204444234,accessories
193729969,accessories
105348554,accessories
194760641,accessories
119042253,accessories
100659317,accessories
82332973,accessories
82332975,accessories
78802503,accessories
194795050,accessories
178476023,accessories
99619512,accessories
